# density: 0.021017479720736955, temp: 85,# density: 0.021017479720736955, temp: 85
r,Ar_uv-Ar,r,Ar-Ar
13.354375000000001,1.0218612091966095,13.354375000000001,1.0218611668521527
13.355625,1.0218739284234188,13.355625,1.0218738862472587
13.356875,1.0218865090295128,13.356875,1.0218864670218832
13.358125000000001,1.0218989510287482,13.358125000000001,1.0218989091898807
13.359375,1.02191125443578,13.359375,1.021911212765906
13.360625,1.0219234192660638,13.360625,1.0219233777654133
13.361875,1.0219354455358556,13.361875,1.0219354042046567
13.363125,1.0219473332622095,13.363125,1.02194729210069
13.364375,1.0219590824629792,13.364375,1.0219590414713653
13.365625,1.0219706931568175,13.365625,1.021970652335334
13.366875,1.0219821653631753,13.366875,1.0219821247120462
13.368125000000001,1.0219934991023016,13.368125000000001,1.02199345862175
13.369375,1.0220046943952446,13.369375,1.0220046540854917
13.370625,1.022015751263849,13.370625,1.022015711125115
13.371875000000001,1.0220266697307576,13.371875000000001,1.0220266297632616
13.373125,1.0220374498194096,13.373125,1.0220374100233698
13.374375,1.0220480915540424,13.374375,1.022048051929675
13.375625,1.0220585949596883,13.375625,1.0220585555072093
13.376875,1.022068960062178,13.376875,1.0220689207818014
13.378125,1.0220791868881354,13.378125,1.0220791477800748
13.379375,1.0220892754649828,13.379375,1.0220892365294496
13.380625,1.022099225820936,13.380625,1.022099187058141
13.381875,1.0221090379850066,13.381875,1.0221089993951593
13.383125,1.0221187119870005,13.383125,1.022118673570309
13.384375,1.0221282478575182,13.384375,1.0221282096141902
13.385625000000001,1.022137645627954,13.385625000000001,1.0221376075581947
13.386875,1.0221469053304961,13.386875,1.0221468674345102
13.388125,1.0221560269981258,13.388125,1.0221559892761172
13.389375000000001,1.0221650106646172,13.389375000000001,1.0221649731167881
13.390625,1.022173856364538,13.390625,1.022173818991089
13.391875,1.022182564133247,13.391875,1.0221825269343783
13.393125,1.0221911340068945,13.393125,1.0221910969828047
13.394375,1.0221995660224243,13.394375,1.0221995291733106
13.395625,1.0222078602175697,13.395625,1.0222078235436283
13.396875,1.022216016630855,13.396875,1.0222159801322812
13.398125,1.0222240353015952,13.398125,1.0222239989785826
13.399375000000001,1.0222319162698954,13.399375000000001,1.0222318801226364
13.400625,1.0222396595766496,13.400625,1.0222396236053357
13.401875,1.0222472652635415,13.401875,1.0222472294683633
13.403125000000001,1.0222547333730438,13.403125000000001,1.0222546977541898
13.404375,1.0222620639484175,13.404375,1.022262028506075
13.405625,1.0222692570337104,13.405625,1.0222692217680662
13.406875,1.0222763126737595,13.406875,1.0222762775849992
13.408125,1.0222832309141883,13.408125,1.0222831960024952
13.409375,1.0222900118014062,13.409375,1.0222899770669633
13.410625,1.02229665538261,13.410625,1.0222966208255995
13.411875,1.0223031617057825,13.411875,1.022303127326384
13.413125,1.0223095308196897,13.413125,1.022309496618083
13.414375,1.0223157627738857,13.414375,1.022315728750248
13.415625,1.0223218576187063,13.415625,1.0223218237732148
13.416875000000001,1.022327815405273,13.416875000000001,1.0223277817381031
13.418125,1.0223336361854902,13.418125,1.0223336026968162
13.419375,1.0223393200120456,13.419375,1.0223392867020402
13.420625000000001,1.0223448669384092,13.420625000000001,1.0223448338072447
13.421875,1.0223502770188335,13.421875,1.0223502440666803
13.423125,1.0223555503083526,13.423125,1.0223555175353796
13.424375,1.0223606868627817,13.424375,1.0223606542691575
13.425625,1.0223656867387168,13.425625,1.0223656543246076
13.426875,1.0223705499935334,13.426875,1.0223705177591056
13.428125,1.0223752766853877,13.428125,1.0223752446308054
13.429375,1.0223798668732142,13.429375,1.022379834998641
13.430625000000001,1.0223843206167276,13.430625000000001,1.0223842889223245
13.431875,1.0223886379764182,13.431875,1.0223886064623469
13.433125,1.0223928190135563,13.433125,1.0223927876799754
13.434375000000001,1.0223968637901877,13.434375000000001,1.0223968326372561
13.435625,1.022400772369136,13.435625,1.0224007413970106
13.436875,1.0224045448139996,13.436875,1.0224045140228364
13.438125,1.0224081811891539,13.438125,1.022408150579107
13.439375,1.0224116815597477,13.439375,1.0224116511309707
13.440625,1.0224150459917052,13.440625,1.0224150157443501
13.441875,1.0224182745517243,13.441875,1.022418244485942
13.443125,1.022421367307275,13.443125,1.0224213374232154
13.444375,1.0224243243266027,13.444375,1.0224242946244135
13.445625,1.0224271456787222,13.445625,1.022427116158551
13.446875,1.022429831433421,13.446875,1.0224298020954135
13.448125000000001,1.0224323816612573,13.448125000000001,1.0224323525055585
13.449375,1.0224347964335607,13.449375,1.0224347674603138
13.450625,1.0224370758224295,13.450625,1.0224370470317767
13.451875000000001,1.0224392199007317,13.451875000000001,1.0224391912928137
13.453125,1.0224412287421032,13.453125,1.0224412003170604
13.454375,1.0224431024209493,13.454375,1.0224430741789197
13.455625,1.0224448410124414,13.455625,1.022444812953562
13.456875,1.0224464445925185,13.456875,1.0224464167169254
13.458125,1.0224479132378856,13.458125,1.0224478855457135
13.459375,1.0224492470260123,13.459375,1.0224492195173955
13.460625,1.022450446035135,13.460625,1.0224504187102048
13.461875000000001,1.0224515103442524,13.461875000000001,1.0224514832031406
13.463125,1.0224524400331285,13.463125,1.022452413075964
13.464375,1.0224532351822895,13.464375,1.0224532084092013
13.465625000000001,1.0224538958730236,13.465625000000001,1.022453869284139
13.466875,1.022454422187381,13.466875,1.0224543957828265
13.468125,1.022454814208174,13.468125,1.0224547879880732
13.469375,1.022455072018973,13.469375,1.0224550459834503
13.470625,1.0224551957041101,13.470625,1.0224551698532878
13.471875,1.0224551853486756,13.471875,1.022455159682675
13.473125,1.0224550410385187,13.473125,1.0224550155574592
13.474375,1.0224547628602452,13.474375,1.0224547375642452
13.475625,1.022454350901219,13.475625,1.0224543257903962
13.476875,1.0224538052495593,13.476875,1.02245378032403
13.478125,1.022453125994142,13.478125,1.0224531012540206
13.479375000000001,1.0224523132245966,13.479375000000001,1.022452288669997
13.480625,1.022451367031308,13.480625,1.0224513426623418
13.481875,1.0224502875054133,13.481875,1.022450263322193
13.483125000000001,1.0224490747388035,13.483125000000001,1.0224490507414379
13.484375,1.0224477288241212,13.484375,1.022447705012719
13.485625,1.0224462498547597,13.485625,1.0224462262294285
13.486875,1.0224446379248637,13.486875,1.0224446144857098
13.488125,1.0224428931293272,13.488125,1.022442869876455
13.489375,1.022441015563793,13.489375,1.0224409924973064
13.490625,1.0224390053246533,13.490625,1.022438982444655
13.491875,1.0224368625090468,13.491875,1.0224368398156374
13.493125000000001,1.022434587214859,13.493125000000001,1.0224345647081388
13.494375,1.0224321795407227,13.494375,1.02243215722079
13.495625,1.022429639586014,13.495625,1.0224296174529661
13.496875000000001,1.0224269674508555,13.496875000000001,1.0224269455047887
13.498125,1.0224241632361115,13.498125,1.0224241414771211
13.499375,1.0224212270433917,13.499375,1.0224212054715704
13.500625,1.022418158975045,13.500625,1.0224181375904864
13.501875,1.0224149591341642,13.501875,1.0224149379369587
13.503125,1.0224116276245814,13.503125,1.0224116066148186
13.504375,1.0224081645508682,13.504375,1.0224081437286379
13.505625,1.0224045700183362,13.505625,1.0224045493837244
13.506875,1.0224008441330341,13.506875,1.0224008236861282
13.508125,1.0223969870017484,13.508125,1.0223969667426327
13.509375,1.022392998732002,13.509375,1.02239297866076
13.510625000000001,1.0223888794320537,13.510625000000001,1.0223888595487678
13.511875,1.0223846292108962,13.511875,1.0223846095156477
13.513125,1.0223802481782573,13.513125,1.0223802286711265
13.514375000000001,1.0223757364445971,13.514375000000001,1.0223757171256624
13.515625,1.0223710941211088,13.515625,1.0223710749904475
13.516875,1.022366321319716,13.516875,1.0223663023774048
13.518125,1.022361418153074,13.518125,1.0223613993991871
13.519375,1.0223563847345671,13.519375,1.0223563661691784
13.520625,1.022351221178308,13.520625,1.0223512028014898
13.521875,1.0223459275991382,13.521875,1.0223459094109624
13.523125,1.0223405041126261,13.523125,1.0223404861131622
13.524375000000001,1.0223349508350663,13.524375000000001,1.0223349330243827
13.525625,1.0223292678834786,13.525625,1.0223292502616428
13.526875,1.022323455375607,13.526875,1.022323437942685
13.528125000000001,1.022317513429919,13.528125000000001,1.0223174961859762
13.529375,1.0223114421656057,13.529375,1.0223114251107055
13.530625,1.0223052417025784,13.530625,1.0223052248367837
13.531875,1.0222989121614705,13.531875,1.022298895484842
13.533125,1.0222924536636344,13.533125,1.0222924371762325
13.534375,1.022285866331142,13.534375,1.022285850033025
13.535625,1.0222791502867827,13.535625,1.0222791341780082
13.536875,1.0222723056540635,13.536875,1.0222722897346879
13.538125,1.022265332557207,13.538125,1.0222653168272855
13.539375,1.022258231121152,13.539375,1.0222582155807376
13.540625,1.0222510014715507,13.540625,1.022250986120696
13.541875000000001,1.0222436437347684,13.541875000000001,1.0222436285735248
13.543125,1.0222361580378834,13.543125,1.0222361430663007
13.544375,1.0222285445086847,13.544375,1.022228529726812
13.545625000000001,1.0222208032756728,13.545625000000001,1.0222207886835577
13.546875,1.0222129344680566,13.546875,1.0222129200657453
13.548125,1.0222049382157543,13.548125,1.0222049240032913
13.549375,1.0221968146493903,13.549375,1.0221968006268198
13.550625,1.0221885639002972,13.550625,1.022188550067661
13.551875,1.0221801861005113,13.551875,1.0221801724578519
13.553125,1.0221716813827753,13.553125,1.0221716679301318
13.554375,1.0221630498805339,13.554375,1.0221630366179455
13.555625000000001,1.0221542917279347,13.555625000000001,1.022154278655439
13.556875,1.0221454070598275,13.556875,1.0221453941774603
13.558125,1.0221363960117613,13.558125,1.0221363833195583
13.559375000000001,1.0221272587199857,13.559375000000001,1.02212724621798
13.560625,1.0221179953214476,13.560625,1.0221179830096725
13.561875,1.0221086059537927,13.561875,1.0221085938322791
13.563125,1.0220990907553615,13.563125,1.02209907882414
13.564375,1.0220894498651913,13.564375,1.0220894381242902
13.565625,1.0220796834230121,13.565625,1.0220796718724592
13.566875,1.0220697915692487,13.566875,1.0220697802090704
13.568125,1.0220597744450168,13.568125,1.0220597632752382
13.569375,1.0220496321921233,13.569375,1.0220496212127685
13.570625,1.0220393649530666,13.570625,1.022039354164158
13.571875,1.0220289728710317,13.571875,1.0220289622725907
13.573125000000001,1.0220184560898933,13.573125000000001,1.0220184456819406
13.574375,1.0220078147542124,13.574375,1.0220078045367664
13.575625,1.0219970490092352,13.575625,1.0219970389823139
13.576875000000001,1.0219861590008932,13.576875000000001,1.0219861491645126
13.578125,1.0219751448758012,13.578125,1.0219751352299773
13.579375,1.021964006781256,13.579375,1.0219639973260024
13.580625,1.0219527448652361,13.580625,1.0219527356005655
13.581875,1.0219413592764006,13.581875,1.0219413502023247
13.583125,1.021929850164087,13.583125,1.021929841280616
13.584375,1.0219182176783113,13.584375,1.021918208985454
13.585625,1.0219064619697655,13.585625,1.0219064534675304
13.586875000000001,1.0218945831898185,13.586875000000001,1.0218945748782116
13.588125,1.0218825814905128,13.588125,1.0218825733695398
13.589375,1.021870457024565,13.589375,1.0218704490942296
13.590625000000001,1.0218582099453632,13.590625000000001,1.0218582022056693
13.591875,1.0218458404069684,13.591875,1.0218458328579163
13.593125,1.0218333485641091,13.593125,1.0218333412057004
13.594375,1.0218207345721844,13.594375,1.021820727404418
13.595625,1.021807998587261,13.595625,1.0218079916101348
13.596875,1.0217951407660713,13.596875,1.021795133979582
13.598125,1.0217821612660134,13.598125,1.0217821546701569
13.599375,1.0217690602451501,13.599375,1.0217690538399202
13.600625,1.0217558378622065,13.600625,1.0217558316475965
13.601875,1.0217424942765694,13.601875,1.0217424882525714
13.603125,1.021729029648287,13.603125,1.0217290238148913
13.604375000000001,1.021715444138066,13.604375000000001,1.0217154384952623
13.605625,1.021701737907272,13.605625,1.0217017324550484
13.606875,1.0216879111179276,13.606875,1.0216879058562707
13.608125000000001,1.02167396393271,13.608125000000001,1.021673958861606
13.609375,1.0216598965149528,13.609375,1.0216598916343858
13.610625,1.0216457090286417,13.610625,1.0216457043385954
13.611875,1.0216314016384151,13.611875,1.0216313971388713
13.613125,1.0216169745095616,13.613125,1.0216169702005011
13.614375,1.0216024278080202,13.614375,1.0216024236894232
13.615625,1.0215877617003786,13.615625,1.0215877577722228
13.616875,1.0215729763538703,13.616875,1.0215729726161333
13.618125000000001,1.021558071936376,13.618125000000001,1.0215580683890342
13.619375,1.0215430486164214,13.619375,1.0215430452594485
13.620625,1.0215279065631742,13.620625,1.021527903396544
13.621875000000001,1.0215126459464445,13.621875000000001,1.0215126429701304
13.623125,1.0214972669366849,13.623125,1.021497264150657
13.624375,1.021481769704986,13.624375,1.0214817671092147
13.625625,1.0214661544230772,13.625625,1.021466152017531
13.626875,1.0214504212633257,13.626875,1.0214504190479718
13.628125,1.021434570398733,13.628125,1.021434568373538
13.629375,1.0214186020029365,13.629375,1.0214186001678653
13.630625,1.0214025162502063,13.630625,1.0214025146052226
13.631875,1.021386313315444,13.631875,1.021386311860511
13.633125,1.0213699933741827,13.633125,1.0213699921092614
13.634375,1.0213535566025835,13.634375,1.0213535555276345
13.635625000000001,1.0213370031774374,13.635625000000001,1.021337002292419
13.636875,1.02132033327616,13.636875,1.021320332581031
13.638125,1.021303547076794,13.638125,1.02130354657151
13.639375000000001,1.0212866447580042,13.639375000000001,1.0212866444425213
13.640625,1.0212696264990804,13.640625,1.0212696263733523
13.641875,1.0212524924799318,13.641875,1.021252492543912
13.643125,1.0212352428810885,13.643125,1.0212352431347282
13.644375,1.0212178778836993,13.644375,1.0212178783269499
13.645625,1.02120039766953,13.645625,1.0212003983023406
13.646875,1.021182802420963,13.646875,1.0211828032432815
13.648125,1.0211650923209947,13.648125,1.0211650933327678
13.649375000000001,1.0211472675532343,13.649375000000001,1.021147268754408
13.650625,1.021129328301904,13.650625,1.0211293296924235
13.651875,1.0211112747518358,13.651875,1.0211112763316441
13.653125000000001,1.021093107088471,13.653125000000001,1.021093108857511
13.654375,1.0210748254978597,13.654375,1.0210748274560708
13.655625,1.0210564301666558,13.655625,1.0210564323139792
13.656875,1.0210379212821208,13.656875,1.0210379236184948
13.658125,1.0210192990321183,13.658125,1.0210193015574804
13.659375,1.0210005636051152,13.659375,1.0210005663194015
13.660625,1.0209817151901777,13.660625,1.0209817180933232
13.661875,1.0209627539769726,13.661875,1.0209627570689113
13.663125,1.0209436801557645,13.663125,1.020943683436429
13.664375,1.020924493917414,13.664375,1.0209244973867357
13.665625,1.0209051954533777,13.665625,1.0209051991112872
13.666875000000001,1.0208857849557051,13.666875000000001,1.0208857888021312
13.668125,1.020866262617038,13.668125,1.020866266651909
13.669375,1.02084662863061,13.669375,1.0208466328538521
13.670625000000001,1.0208268831902432,13.670625000000001,1.0208268876017823
13.671875,1.0208070264903482,13.671875,1.020807031090109
13.673125,1.0207870587259213,13.673125,1.0207870635138268
13.674375,1.0207669800925452,13.674375,1.0207669850685175
